,Cordon,Filename,Label
2078,c00,_1792_3072_20210531_10554_2-C00_RETOUCHE.jpg,1
2271,c00,_768_3072_20210531_10540-C00_OK.jpg,0
2364,c00,_1792_768_20210531_11274_2-C00_OK.jpg,0
2875,c00,_512_1536_20210531_11194-C00_OK.jpg,0
596,c00,_1792_2560_20210525_154-C00_OK.jpg,0
2637,c00,_512_768_20210531_10540-C00_OK.jpg,0
1376,c00,_768_3072_20210531_10552_0-C00_OK.jpg,0
1349,c00,_1792_1024_20210531_17292_1-C00_RETOUCHE.jpg,1
730,c00,_1792_3328_20210531_11274_1-C00_OK.jpg,0
1900,c00,_1280_3840_20210531_11274-C00_OK.jpg,0
2771,c00,_768_768_20210525_14432_1-C00_RETOUCHE.jpg,1
1509,c00,_1536_3072_20210531_10554_0-C00_RETOUCHE.jpg,1
174,c00,_768_512_20210531_17292-C00_RETOUCHE.jpg,1
2198,c00,_256_4096_20210525_15150_2-C00_RETOUCHE.jpg,1
938,c00,_768_2560_20210525_15144_0-C00_RETOUCHE.jpg,1
2235,c00,_1792_2048_20210531_10521-C00_RETOUCHE.jpg,1
2639,c00,_768_2560_20210531_11192-C00_OK.jpg,0
2284,c00,_1962_2560_20210531_11254-C00_OK.jpg,0
931,c00,_1024_4352_20210531_10553_0-C00_OK.jpg,0
2745,c00,_1024_2560_20210525_15144_0-C00_RETOUCHE.jpg,1
759,c00,_0_768_20210531_10561_1-C00_RETOUCHE.jpg,1
1822,c00,_1024_1536_65-C00_OK.jpg,0
2121,c00,_1792_1024_20210531_17292_0-C00_RETOUCHE.jpg,1
2081,c00,_0_0_20210525_14462_1-C00_RETOUCHE.jpg,1
1158,c00,_1280_512_20210531_10560_0-C00_RETOUCHE.jpg,1
611,c00,_1792_256_20210531_11254-C00_OK.jpg,0
1102,c00,_1280_256_20210531_111-C00_OK.jpg,0
262,c00,_256_2816_20210525_15144_0-C00_RETOUCHE.jpg,1
1888,c00,_1536_2560_20210525_15144-C00_RETOUCHE.jpg,1
2842,c00,_1792_1024_20210525_15175_0-C00_RETOUCHE.jpg,1
1993,c00,_1280_3840_20210525_15434-C00_OK.jpg,0
2755,c00,_1280_3584_20210531_10553-C00_OK.jpg,0
1301,c00,_1024_3584_20210531_11274_1-C00_OK.jpg,0
539,c00,_256_2816_20210525_15150_2-C00_RETOUCHE.jpg,1
932,c00,_768_2816_20210525_14443_0-C00_RETOUCHE.jpg,1
1971,c00,_256_2816_20210525_15150_0-C00_RETOUCHE.jpg,1
2068,c00,_256_3584_20210531_111-C00_OK.jpg,0
1805,c00,_1792_512_65-C00_OK.jpg,0
1653,c00,_512_1024_20210525_13375-C00_OK.jpg,0
966,c00,_1792_1792_20210531_11274-C00_OK.jpg,0
889,c00,_1024_768_20210531_11201-C00_RETOUCHE.jpg,1
1026,c00,_3760_0_20210531_17292_2-C00_RETOUCHE.jpg,1
2050,c00,_1792_2560_20210531_11274-C00_OK.jpg,0
2433,c00,_1024_1536_20210525_15395-C00_OK.jpg,0
1848,c00,_1024_2048_20210531_10554_0-C00_RETOUCHE.jpg,1
2549,c00,_1536_3328_65-C00_OK.jpg,0
1492,c00,_1024_1024_20210531_111-C00_OK.jpg,0
1827,c00,_768_768_20210531_17292-C00_RETOUCHE.jpg,1
740,c00,_1962_2560_20210531_11194-C00_OK.jpg,0
146,c00,_1792_1024_20210531_11274-C00_OK.jpg,0
2188,c00,_256_2560_20210531_10554_1-C00_RETOUCHE.jpg,1
2307,c00,_1024_256_20210531_10553-C00_OK.jpg,0
333,c00,_768_2304_20210531_10554_3-C00_RETOUCHE.jpg,1
1133,c00,_0_768_20210531_10545-C00_OK.jpg,0
489,c00,_1962_2048_20210531_11254-C00_OK.jpg,0
2933,c00,_1792_1024_20210531_10552-C00_OK.jpg,0
1241,c00,_768_3584_20210531_10552_1-C00_OK.jpg,0
1179,c00,_1024_1024_20210525_14432-C00_RETOUCHE.jpg,1
1447,c00,_256_3328_65-C00_OK.jpg,0
2645,c00,_0_3584_20210531_11274-C00_OK.jpg,0
1609,c00,_1792_768_20210525_154-C00_OK.jpg,0
34,c00,_768_2304_20210525_13375_1-C00_RETOUCHE.jpg,1
2299,c00,_3072_1536_20210531_17292-C00_RETOUCHE.jpg,1
692,c00,_256_3072_20210531_11201_3-C00_RETOUCHE.jpg,1
1416,c00,_512_256_20210531_11254-C00_OK.jpg,0
2764,c00,_1024_3328_20210525_15434-C00_OK.jpg,0
53,c00,_1024_3072_20210531_11254-C00_OK.jpg,0
1601,c00,_1962_256_20210531_11201-C00_RETOUCHE.jpg,1
817,c00,_1280_2816_20210525_15175_1-C00_RETOUCHE.jpg,1
1381,c00,_1024_2560_20210531_11194-C00_OK.jpg,0
1422,c00,_1792_1280_20210531_17292_2-C00_RETOUCHE.jpg,1
2679,c00,_1962_512_20210531_10540-C00_OK.jpg,0
1703,c00,_512_1536_20210525_13375_2-C00_OK.jpg,0
361,c00,_256_4096_20210525_15441_2-C00_OK.jpg,0
642,c00,_1962_2048_20210531_10552-C00_OK.jpg,0
1405,c00,_1024_0_20210525_15393_0-C00_RETOUCHE.jpg,1
1890,c00,_256_3328_20210531_11201_1-C00_RETOUCHE.jpg,1
2796,c00,_0_768_20210531_10552-C00_OK.jpg,0
1909,c00,_256_2304_20210525_13375-C00_RETOUCHE.jpg,1
2856,c00,_512_2816_20210531_10521_3-C00_RETOUCHE.jpg,1
965,c00,_1280_4096_20210525_14462_2-C00_RETOUCHE.jpg,1
2683,c00,_256_2560_20210531_10554_2-C00_RETOUCHE.jpg,1
2098,c00,_1280_768_20210525_15150-C00_RETOUCHE.jpg,1
1873,c00,_4352_1280_20210531_17292_1-C00_RETOUCHE.jpg,1
867,c00,_256_2304_20210531_11271_2-C00_RETOUCHE.jpg,1
2059,c00,_1024_1792_20210531_10553_0-C00_OK.jpg,0
1846,c00,_512_4352_20210525_15144_0-C00_RETOUCHE.jpg,1
1981,c00,_1962_512_20210531_10545-C00_OK.jpg,0
866,c00,_512_256_20210525_15393_3-C00_RETOUCHE.jpg,1
1150,c00,_1280_512_20210531_10552-C00_OK.jpg,0
1652,c00,_1536_2560_20210525_15144_3-C00_RETOUCHE.jpg,1
1440,c00,_1536_3072_20210525_15434-C00_OK.jpg,0
2183,c00,_1792_4352_20210525_15395-C00_OK.jpg,0
1324,c00,_1536_256_65-C00_OK.jpg,0
1335,c00,_256_2816_20210531_11274-C00_OK.jpg,0
2262,c00,_512_2816_20210531_10554-C00_RETOUCHE.jpg,1
6,c00,_512_512_20210531_10545-C00_OK.jpg,0
1066,c00,_2048_0_20210531_17292_1-C00_RETOUCHE.jpg,1
17,c00,_1962_1536_65-C00_OK.jpg,0
1056,c00,_1962_2048_20210525_14495_0-C00_RETOUCHE.jpg,1
2897,c00,_1792_3072_20210525_154-C00_OK.jpg,0
335,c00,_1280_3072_20210531_11254-C00_OK.jpg,0
2603,c00,_0_2304_20210525_14425_1-C00_RETOUCHE.jpg,1
2723,c00,_1792_3584_20210525_14495-C00_RETOUCHE.jpg,1
1815,c00,_256_2304_20210525_14425_0-C00_RETOUCHE.jpg,1
1152,c00,_0_2304_20210531_10551_2-C00_OK.jpg,0
689,c00,_1024_1280_20210525_15393_2-C00_RETOUCHE.jpg,1
2554,c00,_1536_2816_20210531_10554_2-C00_RETOUCHE.jpg,1
2557,c00,_512_2048_20210525_15395-C00_OK.jpg,0
964,c00,_1962_512_20210525_154-C00_OK.jpg,0
1329,c00,_256_3840_20210525_15441-C00_OK.jpg,0
1001,c00,_1024_3072_20210531_10540-C00_OK.jpg,0
161,c00,_768_3072_20210531_10552_2-C00_OK.jpg,0
71,c00,_1536_256_20210525_15441-C00_OK.jpg,0
850,c00,_1962_2560_20210525_15395-C00_OK.jpg,0
2425,c00,_256_3584_20210531_10552-C00_OK.jpg,0
1154,c00,_1536_1024_20210531_11254-C00_OK.jpg,0
1803,c00,_1280_4352_20210525_14432_0-C00_RETOUCHE.jpg,1
126,c00,_1536_2560_20210525_15144_2-C00_RETOUCHE.jpg,1
1157,c00,_1962_256_20210531_11201_1-C00_RETOUCHE.jpg,1
177,c00,_1962_1536_20210525_14495_0-C00_RETOUCHE.jpg,1
346,c00,_1280_256_20210531_11192-C00_OK.jpg,0
1057,c00,_512_4352_20210531_17293_2-C00_RETOUCHE.jpg,1
1148,c00,_1536_1280_20210531_111-C00_OK.jpg,0
542,c00,_1962_2304_20210531_10554-C00_RETOUCHE.jpg,1
2429,c00,_512_256_20210531_10540-C00_OK.jpg,0
918,c00,_0_768_20210525_14425_2-C00_OK.jpg,0
1184,c00,_768_2048_20210525_13375_3-C00_RETOUCHE.jpg,1
250,c00,_0_0_20210531_17293-C00_RETOUCHE.jpg,1
1510,c00,_512_3328_20210531_10554-C00_RETOUCHE.jpg,1
1964,c00,_1280_4096_20210525_14432_2-C00_RETOUCHE.jpg,1
2752,c00,_256_3328_20210531_11201_2-C00_RETOUCHE.jpg,1
1664,c00,_1792_1024_20210531_10554_1-C00_RETOUCHE.jpg,1
1521,c00,_1280_3328_20210531_11194-C00_OK.jpg,0
1446,c00,_1962_4096_20210531_10545-C00_OK.jpg,0
454,c00,_1962_2304_20210525_15395-C00_OK.jpg,0
482,c00,_1536_1792_20210525_154-C00_OK.jpg,0
2168,c00,_2816_1280_20210531_17292_0-C00_RETOUCHE.jpg,1
259,c00,_1024_768_20210531_17292_1-C00_RETOUCHE.jpg,1
2043,c00,_2560_768_20210531_17292_2-C00_RETOUCHE.jpg,1
2233,c00,_1962_1280_20210531_10551-C00_OK.jpg,0
2292,c00,_768_2560_20210531_10552_0-C00_OK.jpg,0
1235,c00,_1536_1536_20210531_10552-C00_OK.jpg,0
1544,c00,_1792_1536_20210531_11192-C00_OK.jpg,0
342,c00,_768_2048_20210531_10554_3-C00_RETOUCHE.jpg,1
1121,c00,_512_768_20210531_11254-C00_OK.jpg,0
466,c00,_1024_4096_20210525_15441_0-C00_OK.jpg,0
1617,c00,_0_2560_20210525_14425-C00_RETOUCHE.jpg,1
1187,c00,_512_256_20210531_10552-C00_OK.jpg,0
2698,c00,_1024_0_20210525_15393-C00_RETOUCHE.jpg,1
1337,c00,_1536_3072_20210531_11254-C00_OK.jpg,0
2877,c00,_512_2560_20210531_10560_0-C00_RETOUCHE.jpg,1
2053,c00,_768_0_20210525_14432_0-C00_RETOUCHE.jpg,1
2195,c00,_512_1792_20210531_11254-C00_OK.jpg,0
68,c00,_1024_3328_20210525_13375_0-C00_RETOUCHE.jpg,1
956,c00,_1024_1792_20210531_10552-C00_OK.jpg,0
1968,c00,_512_2816_20210531_10554_3-C00_RETOUCHE.jpg,1
2487,c00,_1280_512_20210525_15150_2-C00_RETOUCHE.jpg,1
2542,c00,_0_0_20210531_11194-C00_OK.jpg,0
1878,c00,_768_3328_20210525_13375_2-C00_RETOUCHE.jpg,1
2346,c00,_768_768_20210531_17292_1-C00_RETOUCHE.jpg,1
150,c00,_1024_3328_20210531_11271_3-C00_RETOUCHE.jpg,1
2256,c00,_1962_1024_20210531_111-C00_OK.jpg,0
2138,c00,_512_3584_20210525_13375_2-C00_RETOUCHE.jpg,1
1014,c00,_768_1536_20210531_10552_1-C00_OK.jpg,0
352,c00,_1792_4352_20210531_111-C00_OK.jpg,0
1893,c00,_512_1792_20210525_14425_1-C00_RETOUCHE.jpg,1
160,c00,_768_2560_20210531_10521-C00_RETOUCHE.jpg,1
159,c00,_1024_2560_20210525_15144_2-C00_RETOUCHE.jpg,1
1984,c00,_1962_2560_65-C00_OK.jpg,0
745,c00,_256_2816_20210525_15144_1-C00_RETOUCHE.jpg,1
1483,c00,_512_256_20210531_17292_2-C00_RETOUCHE.jpg,1
2534,c00,_1536_4096_20210525_14462_1-C00_RETOUCHE.jpg,1
2910,c00,_512_2048_20210525_14425_2-C00_RETOUCHE.jpg,1
1689,c00,_1024_1280_20210531_10560_1-C00_RETOUCHE.jpg,1
538,c00,_1536_512_20210531_10540-C00_OK.jpg,0
566,c00,_512_256_20210531_17292_0-C00_RETOUCHE.jpg,1
878,c00,_768_2304_20210531_10561_1-C00_RETOUCHE.jpg,1
1884,c00,_0_768_20210525_14425-C00_OK.jpg,0
803,c00,_1536_2560_20210525_13375_1-C00_RETOUCHE.jpg,1
315,c00,_1280_4096_20210525_15441_2-C00_OK.jpg,0
2883,c00,_1792_2048_20210525_154-C00_OK.jpg,0
830,c00,_1024_3584_20210531_11194-C00_OK.jpg,0
2467,c00,_768_2560_20210525_15144_1-C00_RETOUCHE.jpg,1
639,c00,_512_1280_20210525_13375-C00_OK.jpg,0
1346,c00,_1280_512_20210531_17292 (2)_3-C00_RETOUCHE.jpg,1
2702,c00,_1962_4096_20210531_11194-C00_OK.jpg,0
2701,c00,_256_3072_20210531_11201_1-C00_RETOUCHE.jpg,1
1025,c00,_512_1024_20210531_11194-C00_OK.jpg,0
2365,c00,_1280_4096_20210531_11271-C00_RETOUCHE.jpg,1
2898,c00,_512_4352_20210531_11192-C00_OK.jpg,0
1943,c00,_1280_0_20210531_10561_1-C00_RETOUCHE.jpg,1
946,c00,_3072_1536_20210531_17292_2-C00_RETOUCHE.jpg,1
925,c00,_256_3840_20210525_15150_2-C00_RETOUCHE.jpg,1
392,c00,_1962_256_20210531_10553-C00_OK.jpg,0
1678,c00,_2304_512_20210531_17292_2-C00_RETOUCHE.jpg,1
550,c00,_0_512_20210525_15434-C00_OK.jpg,0
2466,c00,_256_1792_20210531_10561_1-C00_RETOUCHE.jpg,1
500,c00,_1792_4096_20210531_11254-C00_OK.jpg,0
86,c00,_512_2560_20210531_11271-C00_RETOUCHE.jpg,1
1313,c00,_512_2304_20210531_10554_2-C00_RETOUCHE.jpg,1
906,c00,_768_2048_20210531_10552_0-C00_OK.jpg,0
434,c00,_1280_512_20210531_17292 (2)_2-C00_RETOUCHE.jpg,1
326,c00,_256_1280_20210531_10521-C00_RETOUCHE.jpg,1
111,c00,_768_4096_20210525_15434-C00_OK.jpg,0
2185,c00,_1792_3840_20210531_10551-C00_OK.jpg,0
2219,c00,_1280_512_20210531_11201_2-C00_RETOUCHE.jpg,1
82,c00,_1792_2048_20210531_11274_2-C00_OK.jpg,0
951,c00,_1792_4352_20210525_14495-C00_RETOUCHE.jpg,1
2197,c00,_1024_256_20210525_15144_0-C00_RETOUCHE.jpg,1
2785,c00,_256_2816_20210525_15150_1-C00_RETOUCHE.jpg,1
1667,c00,_768_0_20210525_15150_0-C00_RETOUCHE.jpg,1
1088,c00,_0_4096_20210531_11271_2-C00_RETOUCHE.jpg,1
390,c00,_256_256_20210531_17292_2-C00_RETOUCHE.jpg,1
2463,c00,_0_2048_20210531_10551-C00_OK.jpg,0
888,c00,_512_3328_20210531_10554_2-C00_RETOUCHE.jpg,1
766,c00,_1536_768_20210525_14432-C00_RETOUCHE.jpg,1
1004,c00,_1536_256_20210531_10545-C00_OK.jpg,0
408,c00,_1024_1792_20210531_10560-C00_RETOUCHE.jpg,1
893,c00,_1280_0_20210531_11274-C00_OK.jpg,0
171,c00,_0_768_20210525_15434-C00_OK.jpg,0
29,c00,_256_3584_65-C00_OK.jpg,0
409,c00,_1024_3328_20210531_10560_2-C00_RETOUCHE.jpg,1
2816,c00,_1962_1536_20210525_154-C00_OK.jpg,0
492,c00,_768_1536_20210531_10552-C00_OK.jpg,0
1735,c00,_1024_768_20210531_10553_0-C00_OK.jpg,0
835,c00,_1792_1792_20210531_10551-C00_OK.jpg,0
1394,c00,_512_1280_20210531_10552-C00_OK.jpg,0
2729,c00,_1024_2816_20210531_11192-C00_OK.jpg,0
2374,c00,_4352_1536_20210531_17292-C00_RETOUCHE.jpg,1
1091,c00,_512_4352_20210531_10545-C00_OK.jpg,0
664,c00,_512_1024_20210531_10552-C00_OK.jpg,0
2681,c00,_512_2048_20210531_10551-C00_OK.jpg,0
1286,c00,_0_3328_20210525_14432_0-C00_RETOUCHE.jpg,1
848,c00,_768_2304_20210525_15175_1-C00_RETOUCHE.jpg,1
1363,c00,_1792_1536_20210531_11274_1-C00_OK.jpg,0
1203,c00,_1536_4352_20210531_11194-C00_OK.jpg,0
271,c00,_768_2048_20210531_10560-C00_RETOUCHE.jpg,1
1130,c00,_0_3840_20210531_10554_3-C00_RETOUCHE.jpg,1
2427,c00,_1792_1536_20210525_15441-C00_OK.jpg,0
890,c00,_0_3840_20210531_11274_2-C00_OK.jpg,0
1354,c00,_256_2560_20210525_154-C00_OK.jpg,0
1310,c00,_1024_2048_20210525_15395-C00_OK.jpg,0
103,c00,_2048_1792_20210531_17292-C00_RETOUCHE.jpg,1
974,c00,_256_3072_20210531_11201-C00_RETOUCHE.jpg,1
1898,c00,_1280_256_20210531_10552-C00_OK.jpg,0
2795,c00,_1024_2304_20210531_10552-C00_OK.jpg,0
302,c00,_0_4096_20210531_11271_0-C00_RETOUCHE.jpg,1
1953,c00,_2816_1280_20210531_17292-C00_RETOUCHE.jpg,1
481,c00,_512_4096_20210525_15441_1-C00_OK.jpg,0
1147,c00,_256_1536_20210531_10521_2-C00_RETOUCHE.jpg,1
2703,c00,_1792_1024_20210525_15175_1-C00_RETOUCHE.jpg,1
1505,c00,_1792_3328_65-C00_OK.jpg,0
2008,c00,_1536_512_20210525_154-C00_OK.jpg,0
1911,c00,_1024_1280_20210531_10553_2-C00_OK.jpg,0
325,c00,_1962_1536_20210531_10545-C00_OK.jpg,0
2313,c00,_1280_3584_20210531_11192-C00_OK.jpg,0
945,c00,_768_3328_20210525_15441-C00_OK.jpg,0
926,c00,_1280_2304_20210525_15144_0-C00_RETOUCHE.jpg,1
381,c00,_1792_0_20210531_10551-C00_OK.jpg,0
1462,c00,_256_3072_20210531_11254-C00_OK.jpg,0
1013,c00,_1536_512_20210531_17292_2-C00_RETOUCHE.jpg,1
922,c00,_2048_1792_20210531_17292_3-C00_RETOUCHE.jpg,1
1165,c00,_0_3072_20210531_10553-C00_OK.jpg,0
70,c00,_1962_2048_20210531_11192-C00_OK.jpg,0
999,c00,_1024_3328_20210531_111-C00_OK.jpg,0
264,c00,_512_2560_20210531_10554_1-C00_RETOUCHE.jpg,1
2344,c00,_1280_256_20210531_10551-C00_OK.jpg,0
994,c00,_1024_2816_20210525_15395-C00_OK.jpg,0
898,c00,_0_1280_20210525_14425-C00_RETOUCHE.jpg,1
859,c00,_1024_1280_20210531_17292-C00_RETOUCHE.jpg,1
2358,c00,_0_512_65-C00_OK.jpg,0
842,c00,_1024_0_20210525_14432_3-C00_RETOUCHE.jpg,1
668,c00,_1536_512_20210525_15434-C00_OK.jpg,0
1464,c00,_1792_2048_20210531_10554_2-C00_RETOUCHE.jpg,1
1938,c00,_1792_256_20210531_11201_3-C00_RETOUCHE.jpg,1
2164,c00,_1792_3328_20210531_11274_2-C00_OK.jpg,0
1877,c00,_1280_2816_20210531_10554-C00_RETOUCHE.jpg,1
757,c00,_1280_768_20210525_14462-C00_RETOUCHE.jpg,1
2310,c00,_1962_2048_20210525_14425_0-C00_OK.jpg,0
1932,c00,_1280_512_20210525_14462_1-C00_RETOUCHE.jpg,1
2696,c00,_768_256_20210525_15150_2-C00_RETOUCHE.jpg,1
1245,c00,_512_1792_20210531_10551-C00_OK.jpg,0
2746,c00,_0_3584_20210531_17293_3-C00_RETOUCHE.jpg,1
212,c00,_0_1280_20210525_15441-C00_OK.jpg,0
263,c00,_1280_3328_20210531_10560-C00_RETOUCHE.jpg,1
1020,c00,_0_3072_20210525_15144_1-C00_RETOUCHE.jpg,1
413,c00,_1536_2560_20210531_111-C00_OK.jpg,0
1493,c00,_1536_512_20210531_10553-C00_OK.jpg,0
2522,c00,_0_1280_20210525_14462-C00_RETOUCHE.jpg,1
1656,c00,_1792_2816_20210531_10552-C00_OK.jpg,0
2931,c00,_512_2560_20210531_10560-C00_RETOUCHE.jpg,1
1275,c00,_256_2304_20210531_10554_3-C00_RETOUCHE.jpg,1
1730,c00,_1024_1792_20210531_10560_3-C00_RETOUCHE.jpg,1
2893,c00,_1280_3840_20210525_15441-C00_OK.jpg,0
184,c00,_1962_1024_20210525_14495_3-C00_RETOUCHE.jpg,1
2613,c00,_768_3584_20210525_13375_0-C00_RETOUCHE.jpg,1
1850,c00,_768_3840_20210531_11274_1-C00_OK.jpg,0
1081,c00,_1280_512_20210525_15150_0-C00_RETOUCHE.jpg,1
1296,c00,_512_1280_20210525_13375_1-C00_OK.jpg,0
2261,c00,_1024_2048_20210531_11254-C00_OK.jpg,0
24,c00,_1280_4096_20210525_14462_1-C00_RETOUCHE.jpg,1
746,c00,_1792_2304_20210531_11254-C00_OK.jpg,0
2504,c00,_1280_2560_20210525_15175-C00_RETOUCHE.jpg,1
176,c00,_1536_2560_20210525_15434-C00_OK.jpg,0
545,c00,_1024_3584_20210525_15395-C00_OK.jpg,0
337,c00,_512_4352_20210525_15144_2-C00_RETOUCHE.jpg,1
1515,c00,_768_1536_20210531_10552_0-C00_OK.jpg,0
1532,c00,_1024_0_65-C00_OK.jpg,0
313,c00,_1536_4096_20210531_11254-C00_OK.jpg,0
2776,c00,_512_1024_20210525_15441-C00_OK.jpg,0
710,c00,_1962_3584_20210525_14495_0-C00_RETOUCHE.jpg,1
376,c00,_1280_2304_20210525_15175_2-C00_RETOUCHE.jpg,1
2398,c00,_512_1536_20210525_13375_1-C00_OK.jpg,0
1412,c00,_1280_1280_20210525_15150_1-C00_RETOUCHE.jpg,1
947,c00,_512_768_20210531_11274-C00_OK.jpg,0
917,c00,_1962_256_20210525_15395-C00_OK.jpg,0
519,c00,_512_3328_20210531_10554_3-C00_RETOUCHE.jpg,1
761,c00,_512_1792_20210525_14425_3-C00_RETOUCHE.jpg,1
1719,c00,_512_2816_20210525_15144_3-C00_RETOUCHE.jpg,1
2245,c00,_1536_768_20210531_11254-C00_OK.jpg,0
1564,c00,_0_1536_20210531_10540-C00_OK.jpg,0
2469,c00,_768_4096_20210525_15441_1-C00_OK.jpg,0
2051,c00,_3072_1792_20210531_17292-C00_RETOUCHE.jpg,1
1491,c00,_1536_0_20210531_11194-C00_OK.jpg,0
1781,c00,_1280_1024_20210525_14432_0-C00_RETOUCHE.jpg,1
2362,c00,_1024_1280_20210531_10553_0-C00_OK.jpg,0
343,c00,_1024_4096_20210525_15441_2-C00_OK.jpg,0
2761,c00,_1792_4096_20210531_11192-C00_OK.jpg,0
2133,c00,_1962_768_65-C00_OK.jpg,0
708,c00,_512_2048_20210525_14425_3-C00_RETOUCHE.jpg,1
780,c00,_1792_3328_20210525_154-C00_OK.jpg,0
1669,c00,_1024_3328_20210531_11271_2-C00_RETOUCHE.jpg,1
62,c00,_256_4096_20210531_111-C00_OK.jpg,0
1731,c00,_1280_3584_20210525_154-C00_OK.jpg,0
2129,c00,_0_0_20210531_11192-C00_OK.jpg,0
319,c00,_768_2048_20210531_10552-C00_OK.jpg,0
1401,c00,_1280_256_20210531_17292 (2)_3-C00_RETOUCHE.jpg,1
972,c00,_768_1792_20210531_10560_2-C00_RETOUCHE.jpg,1
1562,c00,_512_3072_20210531_10554_0-C00_RETOUCHE.jpg,1
2657,c00,_1792_1792_20210531_10540-C00_OK.jpg,0
1525,c00,_256_3072_20210525_15395-C00_OK.jpg,0
722,c00,_1962_2048_20210525_14495_1-C00_RETOUCHE.jpg,1
1082,c00,_512_1024_20210525_13375_0-C00_OK.jpg,0
1996,c00,_3072_1962_20210531_17292_1-C00_RETOUCHE.jpg,1
579,c00,_512_2304_20210531_11254-C00_OK.jpg,0
2457,c00,_0_2560_20210525_14425_2-C00_RETOUCHE.jpg,1
1211,c00,_1536_1536_20210531_10540-C00_OK.jpg,0
2032,c00,_1962_1024_20210531_11201_2-C00_RETOUCHE.jpg,1
1141,c00,_1536_4096_20210525_154-C00_OK.jpg,0
1022,c00,_1962_2048_20210531_10554-C00_RETOUCHE.jpg,1
1132,c00,_768_2560_20210525_15175-C00_RETOUCHE.jpg,1
1931,c00,_768_3328_20210525_13375_3-C00_RETOUCHE.jpg,1
158,c00,_1792_1024_20210531_10540-C00_OK.jpg,0
348,c00,_1280_256_20210531_17292_0-C00_RETOUCHE.jpg,1
358,c00,_1024_1536_20210525_15150_1-C00_RETOUCHE.jpg,1
1428,c00,_768_256_20210531_11274_2-C00_OK.jpg,0
8,c00,_1280_2304_20210525_15175-C00_RETOUCHE.jpg,1
2778,c00,_1024_512_20210531_10521_1-C00_RETOUCHE.jpg,1
820,c00,_1536_1792_20210531_10545-C00_OK.jpg,0
1809,c00,_1962_3840_20210531_11274-C00_OK.jpg,0
2850,c00,_2816_1536_20210531_17292_2-C00_RETOUCHE.jpg,1
2919,c00,_256_2816_20210531_17293_3-C00_RETOUCHE.jpg,1
996,c00,_512_0_20210525_13375-C00_OK.jpg,0
728,c00,_512_1280_20210531_111-C00_OK.jpg,0
587,c00,_1962_3328_20210525_15441-C00_OK.jpg,0
2026,c00,_768_2048_20210531_10540-C00_OK.jpg,0
1994,c00,_1792_3072_20210531_11274_1-C00_OK.jpg,0
928,c00,_1280_512_20210525_14462_0-C00_RETOUCHE.jpg,1
2201,c00,_1792_1792_20210531_11271_2-C00_RETOUCHE.jpg,1
2885,c00,_0_512_20210525_15393_3-C00_RETOUCHE.jpg,1
2714,c00,_768_2048_20210531_10560_1-C00_RETOUCHE.jpg,1
43,c00,_1024_1024_20210531_11274-C00_OK.jpg,0
255,c00,_512_1792_20210525_15144_2-C00_RETOUCHE.jpg,1
2027,c00,_1792_3840_20210531_11274_1-C00_OK.jpg,0
1642,c00,_256_2304_20210531_10554-C00_RETOUCHE.jpg,1
1654,c00,_1536_1792_20210531_11254-C00_OK.jpg,0
1454,c00,_2304_1945_20210531_17292_0-C00_RETOUCHE.jpg,1
1806,c00,_1280_3072_20210525_13375_3-C00_RETOUCHE.jpg,1
1681,c00,_1792_1024_20210531_11201_1-C00_RETOUCHE.jpg,1
2082,c00,_512_2816_20210531_10560_3-C00_RETOUCHE.jpg,1
22,c00,_1792_4352_20210531_17293_0-C00_RETOUCHE.jpg,1
813,c00,_0_1536_20210525_14462-C00_RETOUCHE.jpg,1
1502,c00,_0_1024_20210531_10551-C00_OK.jpg,0
1336,c00,_1792_4096_20210531_10540-C00_OK.jpg,0
2858,c00,_1792_512_20210531_11274_2-C00_OK.jpg,0
1548,c00,_1962_1280_20210531_10540-C00_OK.jpg,0
1111,c00,_1792_3584_20210525_14495_0-C00_RETOUCHE.jpg,1
2048,c00,_256_3584_20210525_15441-C00_OK.jpg,0
750,c00,_1024_0_20210525_15393_1-C00_RETOUCHE.jpg,1
2279,c00,_768_2560_20210531_10521_1-C00_RETOUCHE.jpg,1
1264,c00,_1536_4096_20210525_15441_1-C00_OK.jpg,0
698,c00,_768_2560_20210531_10554_2-C00_RETOUCHE.jpg,1
2866,c00,_1536_2816_20210525_14462_2-C00_RETOUCHE.jpg,1
2327,c00,_1024_1792_20210531_10560_0-C00_RETOUCHE.jpg,1
870,c00,_1792_2304_20210531_11271_0-C00_RETOUCHE.jpg,1
1552,c00,_768_2816_20210531_11271-C00_RETOUCHE.jpg,1
1018,c00,_1024_1536_20210525_15150-C00_RETOUCHE.jpg,1
1379,c00,_768_2304_20210531_10554_2-C00_RETOUCHE.jpg,1
1430,c00,_1962_2816_20210525_154-C00_OK.jpg,0
778,c00,_256_1024_20210531_10521_1-C00_RETOUCHE.jpg,1
1011,c00,_1536_3072_20210525_15441-C00_OK.jpg,0
902,c00,_1536_2048_20210531_10554_2-C00_RETOUCHE.jpg,1
2847,c00,_1792_2304_20210531_10540-C00_OK.jpg,0
1052,c00,_512_1280_20210525_15395-C00_OK.jpg,0
1935,c00,_1962_1024_65-C00_OK.jpg,0
1762,c00,_1792_1792_65-C00_OK.jpg,0
469,c00,_1962_2304_20210525_14495_2-C00_RETOUCHE.jpg,1
